genre,length,title,release date,album name,artist name
"['dance pop', 'pop', 'uk pop']",243151,If I Could Tell Her - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,2021-09-24,Dear Evan Hansen (Original Motion Picture Soundtrack),Sam Smith
"['dance pop', 'pop', 'uk pop']",283771,The Anonymous Ones - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,2021-09-24,Dear Evan Hansen (Original Motion Picture Soundtrack),Sam Smith
"['dance pop', 'pop', 'uk pop']",358944,You Will Be Found - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,2021-09-24,Dear Evan Hansen (Original Motion Picture Soundtrack),Sam Smith
"['dance pop', 'pop', 'uk pop']",239551,Only Us - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,2021-09-24,Dear Evan Hansen (Original Motion Picture Soundtrack),Sam Smith
"['dance pop', 'pop', 'uk pop']",347434,Words Fail - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,2021-09-24,Dear Evan Hansen (Original Motion Picture Soundtrack),Sam Smith
"['dance pop', 'pop', 'uk pop']",265563,So Big / So Small - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,2021-09-24,Dear Evan Hansen (Original Motion Picture Soundtrack),Sam Smith
"['dance pop', 'pop', 'uk pop']",249953,A Little Closer - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,2021-09-24,Dear Evan Hansen (Original Motion Picture Soundtrack),Sam Smith
"['dance pop', 'pop', 'uk pop']",237814,You Will Be Found (Sam Smith & Summer Walker Version) - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,2021-09-24,Dear Evan Hansen (Original Motion Picture Soundtrack),Sam Smith
"['dance pop', 'pop', 'uk pop']",249402,The Anonymous Ones (SZA Version) - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,2021-09-24,Dear Evan Hansen (Original Motion Picture Soundtrack),Sam Smith
"['dance pop', 'pop', 'uk pop']",225621,Only Us (Carrie Underwood & Dan + Shay Version) - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,2021-09-24,Dear Evan Hansen (Original Motion Picture Soundtrack),Sam Smith
"['dance pop', 'pop', 'uk pop']",242412,A Little Closer (FINNEAS Version) - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,2021-09-24,Dear Evan Hansen (Original Motion Picture Soundtrack),Sam Smith
"['dance pop', 'pop', 'uk pop']",266196,Waving Through A Window (Tori Kelly Version) - From The “Dear Evan Hansen” Original Motion Picture Soundtrack,2021-09-24,Dear Evan Hansen (Original Motion Picture Soundtrack),Sam Smith
"['dance pop', 'pop', 'uk pop']",213869,Diamonds,2020-09-17,Diamonds,Sam Smith
"['modern rock', 'rock']",204400,Good Day,2021-11-19,Scaled And Icy (Livestream Version),Twenty One Pilots
"['modern rock', 'rock']",223065,Choker,2021-11-19,Scaled And Icy (Livestream Version),Twenty One Pilots
"['modern rock', 'rock']",175044,Shy Away,2021-11-19,Scaled And Icy (Livestream Version),Twenty One Pilots
"['modern rock', 'rock']",216758,The Outside,2021-11-19,Scaled And Icy (Livestream Version),Twenty One Pilots
"['modern rock', 'rock']",172232,Saturday,2021-11-19,Scaled And Icy (Livestream Version),Twenty One Pilots
"['modern rock', 'rock']",212706,Never Take It,2021-11-19,Scaled And Icy (Livestream Version),Twenty One Pilots
"['modern rock', 'rock']",224398,Mulberry Street,2021-11-19,Scaled And Icy (Livestream Version),Twenty One Pilots
"['modern rock', 'rock']",176324,Formidable,2021-11-19,Scaled And Icy (Livestream Version),Twenty One Pilots
"['modern rock', 'rock']",185438,Bounce Man,2021-11-19,Scaled And Icy (Livestream Version),Twenty One Pilots
"['modern rock', 'rock']",226449,No Chances,2021-11-19,Scaled And Icy (Livestream Version),Twenty One Pilots
"['modern rock', 'rock']",245842,Redecorate,2021-11-19,Scaled And Icy (Livestream Version),Twenty One Pilots
"['modern rock', 'rock']",580310,Choker / Stressed Out / Migraine / Morph / Holding On To You - Livestream Version,2021-11-19,Scaled And Icy (Livestream Version),Twenty One Pilots
"['modern rock', 'rock']",261008,Mulberry Street - Livestream Version,2021-11-19,Scaled And Icy (Livestream Version),Twenty One Pilots
"['modern rock', 'rock']",362908,Lane Boy / Redecorate / Chlorine - Livestream Version,2021-11-19,Scaled And Icy (Livestream Version),Twenty One Pilots
"['modern rock', 'rock']",176481,Shy Away - Livestream Version,2021-11-19,Scaled And Icy (Livestream Version),Twenty One Pilots
"['modern rock', 'rock']",296972,The Outside - Livestream Version,2021-11-19,Scaled And Icy (Livestream Version),Twenty One Pilots
"['modern rock', 'rock']",259700,Heathens / Trees - Livestream Version,2021-11-19,Scaled And Icy (Livestream Version),Twenty One Pilots
"['modern rock', 'rock']",248018,Jumpsuit / Heavydirtysoul - Livestream Version,2021-11-19,Scaled And Icy (Livestream Version),Twenty One Pilots
"['modern rock', 'rock']",770704,Saturday / Level of Concern / Ride / Car Radio - Livestream Version,2021-11-19,Scaled And Icy (Livestream Version),Twenty One Pilots
"['modern rock', 'rock']",218183,Never Take It - Livestream Version,2021-11-19,Scaled And Icy (Livestream Version),Twenty One Pilots
"['modern rock', 'rock']",220051,Level of Concern,2021-11-19,Scaled And Icy (Livestream Version),Twenty One Pilots
"['modern rock', 'rock']",238866,Chlorine (Mexico City),2019-06-21,Chlorine (Mexico City),Twenty One Pilots
"['modern rock', 'rock']",324466,Chlorine,2019-06-21,Chlorine (Mexico City),Twenty One Pilots
"['dance pop', 'pop', 'viral pop']",144933,That's Hilarious,2022-10-07,CHARLIE,Charlie Puth
"['dance pop', 'pop', 'viral pop']",128364,Charlie Be Quiet!,2022-10-07,CHARLIE,Charlie Puth
"['dance pop', 'pop', 'viral pop']",187703,Light Switch,2022-10-07,CHARLIE,Charlie Puth
"['dance pop', 'pop', 'viral pop']",136769,There’s A First Time For Everything,2022-10-07,CHARLIE,Charlie Puth
"['dance pop', 'pop', 'viral pop']",204079,Smells Like Me,2022-10-07,CHARLIE,Charlie Puth
"['dance pop', 'pop', 'viral pop']",154486,Left and Right (Feat. Jung Kook of BTS),2022-10-07,CHARLIE,Charlie Puth
"['dance pop', 'pop', 'viral pop']",204376,Loser,2022-10-07,CHARLIE,Charlie Puth
"['dance pop', 'pop', 'viral pop']",174036,When You’re Sad I’m Sad,2022-10-07,CHARLIE,Charlie Puth
"['dance pop', 'pop', 'viral pop']",138159,Marks On My Neck,2022-10-07,CHARLIE,Charlie Puth
"['dance pop', 'pop', 'viral pop']",181385,Tears On My Piano,2022-10-07,CHARLIE,Charlie Puth
"['dance pop', 'pop', 'viral pop']",188507,I Don’t Think That I Like Her,2022-10-07,CHARLIE,Charlie Puth
"['dance pop', 'pop', 'viral pop']",140041,No More Drama,2022-10-07,CHARLIE,Charlie Puth
"['dance pop', 'pop', 'viral pop']",170769,Light Switch - Tiësto Remix,2022-03-04,Light Switch (Tiësto Remix),Charlie Puth
"['puerto rican pop', 'reggaeton', 'trap latino']",188533,Kotodama,2022-10-07,OzuTochi,Ozuna
"['puerto rican pop', 'reggaeton', 'trap latino']",192320,Mañana,2022-10-07,OzuTochi,Ozuna
"['r&b en espanol', 'reggaeton', 'trap latino']",225850,Favorita,2022-02-09,Yo Te Quiero Pa Mi,Dalex
"['puerto rican pop', 'reggaeton', 'trap latino']",204413,Mar Chiquita,2022-10-07,OzuTochi,Ozuna
"['puerto rican pop', 'reggaeton', 'trap latino']",147760,Te Pienso,2022-10-07,OzuTochi,Ozuna
"['puerto rican pop', 'reggaeton', 'trap latino']",192320,Días y Meses,2022-10-07,OzuTochi,Ozuna
"['puerto rican pop', 'reggaeton', 'trap latino']",195506,Un Lio,2022-10-07,OzuTochi,Ozuna
"['puerto rican pop', 'reggaeton', 'trap latino']",162026,Perreo y Dembow,2022-10-07,OzuTochi,Ozuna
"['puerto rican pop', 'reggaeton', 'trap latino']",196600,Hey Mor,2022-10-07,OzuTochi,Ozuna
"['puerto rican pop', 'reggaeton', 'trap latino']",152626,Vida,2022-10-07,OzuTochi,Ozuna
"['puerto rican pop', 'reggaeton', 'trap latino']",193360,4:22,2022-10-07,OzuTochi,Ozuna
"['puerto rican pop', 'reggaeton', 'trap latino']",240026,Te Marchaste,2022-10-07,OzuTochi,Ozuna
"['puerto rican pop', 'reggaeton', 'trap latino']",203840,Un Reel,2022-10-07,OzuTochi,Ozuna
"['puerto rican pop', 'reggaeton', 'trap latino']",155933,La Suzi,2022-10-07,OzuTochi,Ozuna
"['puerto rican pop', 'reggaeton', 'trap latino']",154626,La Copa,2022-10-07,OzuTochi,Ozuna
"['puerto rican pop', 'reggaeton', 'trap latino']",287813,El Cel,2022-10-07,OzuTochi,Ozuna
"['puerto rican pop', 'reggaeton', 'trap latino']",182840,Cielos Rosado,2022-10-07,OzuTochi,Ozuna
"['puerto rican pop', 'reggaeton', 'trap latino']",199627,Apretaito,2022-04-07,Apretaito,Ozuna
